Population size: 400; Iteration times:50;

-----------solution 0-----------
Rank:0; Cluster number:3; Adapt values:2.1258911231406654 4.022485753655225 0.1871550155433408
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	0
12	1
13	0
14	1
15	0
16	1
17	1
18	2
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	0
28	1
29	2
30	1
31	1
32	1
33	1
34	1
35	1
36	2
37	1
38	1
39	0
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	2
51	1
52	2
53	0
54	0
55	0
56	2
57	1
58	2
59	2
60	1
61	0
62	1
63	0
64	0
65	2
66	0
67	0
68	0
69	1
70	0
71	0
72	0
73	0
74	0
75	2
76	0
77	2
78	0
79	0
80	2
81	0
82	2
83	2
84	2
85	0
86	2
87	2
88	0
89	1
90	2
91	2
92	1
93	0
94	0
95	0
96	0
97	0
98	1
99	0
100	1
101	0
102	2
103	0
104	2
105	2
106	1
107	2
108	1
109	2
110	2
111	0
112	2
113	2
114	2
115	0
116	2
117	2
118	0
119	2
120	2
121	2
122	2
123	0
124	2
125	2
126	0
127	2
128	2
129	2
130	2
131	2
132	2
133	0
134	2
135	2
136	0
137	2
138	2
139	2
140	2
141	2
142	0
143	2
144	2
145	1
146	2
147	2
148	2
149	2
-----------solution 1-----------
Rank:0; Cluster number:3; Adapt values:2.0847059174457025 3.8891915035475213 0.1914599594209776
0	1
1	1
2	0
3	1
4	1
5	0
6	1
7	0
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	2
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	2
28	1
29	2
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	0
42	2
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	2
51	2
52	2
53	0
54	2
55	0
56	0
57	1
58	0
59	0
60	1
61	0
62	1
63	0
64	0
65	0
66	0
67	1
68	2
69	0
70	2
71	0
72	0
73	0
74	2
75	2
76	2
77	2
78	0
79	1
80	1
81	0
82	0
83	2
84	1
85	2
86	2
87	2
88	0
89	0
90	2
91	2
92	1
93	1
94	0
95	2
96	0
97	0
98	1
99	2
100	2
101	2
102	2
103	2
104	2
105	2
106	1
107	1
108	2
109	2
110	2
111	0
112	2
113	2
114	2
115	2
116	2
117	2
118	0
119	2
120	2
121	2
122	2
123	0
124	2
125	2
126	2
127	2
128	2
129	2
130	2
131	2
132	2
133	1
134	1
135	2
136	2
137	2
138	2
139	2
140	2
141	2
142	1
143	2
144	2
145	2
146	0
147	2
148	0
149	2
-----------solution 2-----------
Rank:0; Cluster number:3; Adapt values:1.9177116745901224 3.887135079069205 0.21341684821535561
0	1
1	1
2	1
3	1
4	1
5	0
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	2
14	1
15	2
16	0
17	2
18	0
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	2
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	1
35	1
36	0
37	1
38	0
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	2
51	2
52	1
53	0
54	2
55	0
56	2
57	2
58	0
59	0
60	1
61	0
62	1
63	2
64	0
65	0
66	0
67	0
68	0
69	1
70	0
71	0
72	0
73	0
74	0
75	2
76	2
77	2
78	0
79	0
80	1
81	1
82	0
83	2
84	2
85	0
86	2
87	1
88	0
89	2
90	0
91	2
92	0
93	0
94	0
95	0
96	0
97	0
98	1
99	1
100	2
101	0
102	0
103	2
104	2
105	2
106	1
107	2
108	2
109	2
110	2
111	2
112	2
113	0
114	2
115	2
116	2
117	2
118	1
119	2
120	2
121	2
122	2
123	0
124	2
125	2
126	0
127	2
128	0
129	2
130	2
131	2
132	2
133	2
134	2
135	2
136	2
137	2
138	0
139	2
140	2
141	2
142	1
143	2
144	2
145	2
146	2
147	2
148	2
149	2
-----------solution 3-----------
Rank:0; Cluster number:3; Adapt values:1.480101573803986 3.3694012459248195 0.23634748864570804
0	1
1	1
2	1
3	1
4	1
5	1
6	1
7	0
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	0
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	0
33	2
34	1
35	0
36	1
37	0
38	1
39	1
40	1
41	1
42	1
43	1
44	0
45	1
46	0
47	1
48	1
49	1
50	0
51	0
52	0
53	0
54	2
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	1
63	0
64	1
65	0
66	0
67	0
68	0
69	1
70	2
71	0
72	2
73	2
74	2
75	2
76	1
77	2
78	0
79	2
80	0
81	1
82	0
83	2
84	1
85	2
86	0
87	0
88	0
89	0
90	0
91	1
92	2
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	2
101	2
102	2
103	2
104	2
105	2
106	1
107	2
108	1
109	2
110	1
111	2
112	2
113	2
114	2
115	2
116	2
117	2
118	2
119	2
120	2
121	0
122	2
123	0
124	2
125	2
126	0
127	2
128	2
129	0
130	2
131	2
132	0
133	0
134	2
135	2
136	2
137	2
138	2
139	2
140	2
141	2
142	0
143	2
144	2
145	2
146	0
147	2
148	2
149	2
-----------solution 4-----------
Rank:0; Cluster number:3; Adapt values:1.4164631584803804 3.132866085910059 0.24644381116809788
0	0
1	1
2	1
3	1
4	1
5	0
6	1
7	2
8	1
9	1
10	0
11	1
12	1
13	1
14	1
15	0
16	0
17	1
18	0
19	1
20	1
21	1
22	0
23	1
24	1
25	1
26	0
27	1
28	1
29	1
30	1
31	1
32	0
33	0
34	1
35	1
36	1
37	0
38	1
39	0
40	1
41	1
42	1
43	1
44	0
45	1
46	1
47	1
48	1
49	1
50	0
51	2
52	2
53	0
54	0
55	0
56	2
57	1
58	2
59	0
60	1
61	0
62	0
63	0
64	2
65	2
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	2
75	2
76	0
77	2
78	2
79	0
80	2
81	1
82	0
83	2
84	1
85	0
86	0
87	1
88	0
89	0
90	0
91	2
92	0
93	0
94	0
95	0
96	0
97	2
98	1
99	0
100	2
101	0
102	2
103	2
104	2
105	2
106	2
107	2
108	2
109	0
110	2
111	2
112	2
113	2
114	2
115	2
116	2
117	2
118	2
119	2
120	2
121	2
122	2
123	2
124	2
125	2
126	0
127	2
128	2
129	2
130	2
131	2
132	2
133	2
134	2
135	2
136	2
137	2
